0.08556423051132928	1	91.94
0.30112873300265314	2	90.07
0.4737049593309441	3	89.09
0.026776070784455153	4	92.33
0.295232502825445	5	89.44
0.4085711883966993	6	88.21
0.19987750883404898	7	90.42
0.24774531596299393	8	90.14
0.04635093927726386	9	92.52
0.24341514625433558	10	91.57
0.12574070745063515	11	89.61
0.38759460677965485	12	90.57
0.22758364840091494	13	90.54
0.11640459353996363	14	91.48
0.44443470777763067	15	88.39
0.016857858751990584	16	92.49
0.24496471499238393	17	90.48
0.21761039030125956	18	90.65
0.31568799606504583	19	89.35
0.075971926709202	20	92.0
0.040063431179817366	21	92.21
0.07553151275359393	22	91.7
0.3025993853253659	23	90.47
0.4295205366129639	24	87.91
0.1390593898746708	25	91.83
0.09302178127906441	11	91.08
0.3098056906893025	12	90.8
0.1209051928417193	13	91.44
0.32299042239893566	14	90.29
0.4618474606480531	15	88.74
0.14277120620108885	16	91.7
0.38017825794408655	17	88.21
0.26177624710199987	18	90.63
0.0037285340942221357	19	92.34
0.4142428902232608	20	90.42
0.007216739185202159	21	92.29
0.42629302282387105	22	89.65
0.26199874491501113	23	90.75
0.24467732263723896	24	89.39
0.0536200605840933	25	92.33
0.2582673539561405	26	91.05
0.027588179613551145	27	92.6
0.4041174573084596	28	90.04
0.40446189981667535	29	86.03
0.34355504274474125	30	90.74
0.027848424077575984	31	92.27
0.41913441491606185	32	89.96
0.3905095188747847	33	89.85
0.2903116356570937	34	90.73
0.20131379428045687	35	90.42
0.2791904087912856	36	91.14
0.31464272428660084	37	89.41
0.48321923025383645	38	88.73
0.3918535437658584	39	89.95
0.26732173069001036	40	90.23
0.199737093409264	41	91.25
0.24330715281196585	42	89.38
0.333846786636343	43	90.18
0.2192673796607157	44	89.94
0.4212311714051801	45	89.87
0.30954705204322064	46	91.05
0.2096095606211799	47	91.13
0.36044782124803787	48	89.23
0.43711571301038593	49	88.85
0.2151885623168442	50	91.1
0.2822437062161977	51	89.6
0.01540499666853018	52	92.51
0.3892962175312557	53	89.72
0.33197468756926407	54	89.05
0.044211844607520145	55	92.37
0.15940263220556278	56	91.45
0.2428457490985112	57	90.88
0.3120417169459164	58	87.91
0.08488797397359682	59	91.18
0.13436815317862394	60	90.62
0.2095966831234336	61	89.19
0.18117763621827243	62	90.22
0.19171727488304058	63	91.13
0.012338191313879976	64	92.28
0.04922659257241213	65	92.18
0.45315864659428323	66	89.66
0.40347630377766175	67	89.85
0.11921800045833597	68	91.79
0.22613711586934454	69	90.14
0.1325485502073157	70	91.58
0.27670020352684455	71	91.23
0.036908688507536924	72	92.02
0.4083434373545028	73	89.96
0.381646884818779	74	89.73
0.014441541208599695	75	92.5
0.10227686764031763	76	91.39
0.42670678760191894	77	88.9
0.18569023234883397	78	90.73
0.05803078875719958	79	92.03
0.2963283590691619	80	90.59
0.0036985718240429843	81	92.22
0.2873174601045627	82	89.47
0.0585915782276919	83	92.09
0.013736954479972086	84	92.45
0.42475451032767275	85	89.73
0.28010477581068516	86	88.55
0.46629060339212025	87	89.41
0.08456845788940426	88	91.82
0.28057962418240834	89	90.46
0.12273847932190912	90	91.78
0.1664647060934693	91	91.53
0.4543140272918997	92	91.17
0.44420600367914687	93	86.58
0.4388356851827366	94	89.07
0.2140373867899305	95	90.78
0.2532711940711746	96	90.24
0.2488210819688575	97	89.8
0.45127491258819685	98	87.25
0.44014474121476027	99	90.28
0.28761329915577155	100	91.79
0.2719686520137429	101	89.99
0.4445910255879184	102	87.65
0.34061189231560957	103	90.16
0.0913553528024208	104	92.12
0.2863394056741717	105	90.3
0.3067934610631573	106	91.32
0.16815756876776905	107	90.74
0.11072591820403915	108	91.79
0.44873543492341034	109	89.83
0.4561092196998776	110	88.2
0.40850653114640956	100	91.36
