0.21703698345148442	11	84.79
0.47849088288804403	12	89.56
0.1471105786440846	13	88.78
0.1296660982052228	14	88.71
0.18112395265950526	15	89.68
0.37604020476108413	16	90.38
0.2473948157076667	17	88.54
0.005819648671956279	18	92.53
0.13234243347876268	19	90.4
0.33569629251406635	20	89.92
0.37133396777852495	21	88.84
0.15880238803849162	22	88.37
0.2860714199871188	23	90.03
0.27213945119691507	24	88.17
0.4704084754498084	25	90.14
0.045681689822071714	26	88.98
0.47729973908563306	27	89.68
0.19438980869364803	28	89.28
0.03863014732067421	29	87.64
0.3471478916461217	30	90.09
0.1908475661589653	31	87.7
0.4814003832435435	32	89.28
0.18507051385353712	33	89.27
0.11853476235475019	34	89.8
0.3154367232383036	35	89.38
0.10983910496068044	36	88.69
0.17903584269972173	37	88.78
0.14847267264393282	38	89.67
0.3284345451690631	39	90.57
0.3671172213770427	40	88.54
0.2251598665337311	41	87.67
0.4808190549644755	42	89.03
0.24451723533188607	43	89.98
0.28995559592647646	44	88.92
0.43151996477287424	45	87.19
0.16494398093359003	46	89.39
0.02251386147566886	47	90.32
0.2668573237030133	48	89.2
0.12239706947045542	49	88.04
0.38172632897100456	50	88.89
0.21017490527190097	51	88.33
0.21550226946453116	52	90.38
0.35372328267094105	53	89.36
0.2097284984557467	54	88.67
0.3822161542471161	55	88.94
0.38304672374361226	56	88.17
0.09194875337429065	57	89.24
0.015088367929505186	58	90.09
0.4609823236088168	59	89.68
0.44302846054839584	60	86.52
0.3105293242122172	61	87.57
0.0178311005375702	62	89.85
0.3267873587795123	63	88.99
0.4443615715571514	64	89.81
0.3248603100350199	65	89.92
0.01600450562065897	66	90.24
0.3632384227944212	67	88.91
0.01722118147184759	68	91.24
0.20470775726105345	69	88.67
0.04920473208779558	70	90.05
0.25451620974148575	71	89.78
0.34523928474449184	72	87.74
0.13593428216996617	73	88.8
0.36945957223203474	74	90.13
0.25520569571877527	75	86.19
0.04444012215580273	76	89.31
0.25666699989045316	77	88.61
0.49102259449720304	78	89.79
0.3893938100392888	79	89.95
0.4487909549571827	80	88.22
0.33032832767542103	81	88.78
0.10630406435400613	82	88.26
0.02894760036543631	83	89.51
0.11007254217826734	84	87.35
0.47413088159204725	85	89.42
0.2337192699068984	86	87.83
0.217171512146501	87	88.75
0.4817521319725249	88	88.11
0.34334753698221393	89	88.39
0.24007037624950867	90	88.3
0.17394942492045218	91	90.57
0.43666711306718375	92	89.99
0.22372055501548443	93	87.92
0.20092747712569092	94	89.5
0.10922632421540007	95	88.53
0.07707437126882177	11	87.17
0.2131714297576292	12	89.94
0.14235179028127876	13	89.31
0.17973289787456126	14	89.02
0.04779093342267976	15	89.98
0.493750835826777	16	90.73
0.0990275110233032	17	88.03
0.16690016130033858	18	88.35
0.271157438005805	19	90.07
0.15414259636824884	20	89.5
0.32687822481087186	21	89.32
0.28014794700357865	22	87.41
0.13337575053800077	23	90.7
0.3776497221966704	24	87.42
0.2856198382172562	25	90.54
0.47900946314548937	26	89.14
0.28889907781594604	27	89.36
0.3941352086902216	28	89.06
0.10481375339904953	29	87.66
0.29896787310195894	30	89.1
0.17600361148600102	31	89.15
0.27291317741662907	32	87.65
0.2148544326523565	33	88.24
0.24218638748047527	34	88.77
0.24812225380280056	35	86.56
0.17250586874227475	36	88.79
0.352867411767841	37	85.97
0.2787478860073483	38	88.69
0.1312632892499156	39	89.12
0.2867747396534084	40	89.89
0.22962225582701534	41	87.74
0.20795264176361367	42	88.61
0.2067693057792363	43	88.23
0.056268714800723374	44	90.99
0.006641357656977043	45	91.73
0.10550664005455768	46	89.98
0.02280638426515036	47	90.3
0.18794064684771017	48	90.09
0.4842232852059087	49	89.61
0.4960564362139494	50	87.84
0.3603520042902971	51	89.18
0.016316581554664533	52	91.2
0.17227931155169202	53	90.04
0.2049549699160213	54	89.93
0.47713168197685224	55	87.69
0.02340220551109956	56	90.92
0.25168623339289264	57	88.13
0.4366173723354863	58	89.26
0.008811037820945278	59	91.05
0.27508760593384735	60	89.86
0.4496890056651848	61	84.37
0.37127220000651684	62	89.04
0.4699406996996102	63	88.79
0.47802213179808856	64	90.29
0.41478078226528314	65	88.97
0.002500957279817362	66	92.49
0.08851975480093216	67	89.79
0.07799032641286263	68	88.69
0.019226078789012613	69	90.43
0.21569618926971995	70	88.95
0.3558540184065198	71	89.36
0.31917698288741325	72	86.5
0.04127594445795546	73	90.87
0.18779423667935802	74	88.12
0.45973392511933325	75	87.23
0.3702200955228725	76	88.53
0.361226743583364	77	88.14
0.2007191433843094	78	88.68
0.06032134623623281	79	89.62
0.45329209786616104	80	89.7
0.29393869184839827	81	86.0
0.24913092600076997	82	89.41
0.2944775074630886	83	88.15
0.046140339950047404	84	87.82
0.19148509226002075	85	89.56
0.10952121892259792	86	87.36
0.24523334063293195	87	87.2
0.3142407204561735	88	88.58
0.37649652548001733	89	90.44
0.011143698476215658	90	91.5
0.38865656983506885	91	89.97
0.31711939575518955	92	90.26
0.16462495122347925	93	90.12
0.09787493855969409	94	88.99
0.23881947784303842	95	88.54
0.14148423552294526	96	87.55
0.43921260479235436	97	88.8
0.161665061134305	98	87.37
0.29392983606049167	99	89.68
0.2437028381237848	100	90.84
0.0399289566497017	101	88.28
0.4095924899574128	102	87.51
0.38041982151323595	103	89.13
0.08707441433685431	104	90.51
0.17162991480706596	105	88.28
0.38057589979731254	106	89.95
0.10369670308870316	107	90.25
0.47423276515332724	108	89.0
0.18903839747291684	109	89.95
0.2718419866610279	110	88.35
